t_ms,joyY,joyX,tgtL,actL,thrL,ageL,tgtR,actR,thrR,ageR
70160,0,0,300,7170,300,0,300,7380,300,14
70170,0,0,300,7170,300,8,300,7350,300,0
70180,0,0,300,7050,300,0,300,7350,300,10
70190,0,0,300,7050,300,9,300,7350,300,0
70200,0,0,300,7050,300,0,300,7350,300,10
70210,0,0,300,7050,300,9,300,7350,300,0
70220,0,0,300,6870,300,0,300,7350,300,10
70230,0,0,300,6870,300,9,300,7290,300,0
70240,0,0,300,6870,300,0,300,7290,300,10
70250,0,0,300,6870,300,9,300,7290,300,0
70260,0,0,300,6870,300,0,300,7290,300,10
70270,0,0,300,6870,300,9,300,7290,300,0
70280,0,0,300,6660,300,0,300,7290,300,9
70290,0,0,300,6660,300,10,300,7320,300,0
70300,0,0,300,6660,300,0,300,7320,300,9
70310,0,0,300,6660,300,10,300,7320,300,0
70320,0,0,300,6630,300,0,300,7320,300,9
70330,0,0,300,6630,300,10,300,7380,300,0
70340,0,0,300,6630,300,0,300,7380,300,9
70350,0,0,300,6630,300,9,300,7380,300,0
70360,0,0,300,6630,300,0,300,7380,300,10
70370,0,0,300,6630,300,9,300,7380,300,0
70380,0,0,300,6690,300,0,300,7380,300,10
70390,0,0,300,6690,300,9,300,7410,300,0
70400,0,0,300,6690,300,0,300,7410,300,10
70410,0,0,300,6690,300,9,300,7410,300,0
70420,0,0,300,6690,300,0,300,7410,300,10
70430,0,0,300,6690,300,9,300,7380,300,0
70440,0,0,300,6840,300,0,300,7380,300,10
70450,0,0,300,6840,300,9,300,7380,300,0
70460,0,0,300,6840,300,0,300,7380,300,10
70470,0,0,300,6840,300,9,300,7380,300,0
70480,0,0,300,7020,300,0,300,7380,300,10
70490,0,0,300,7020,300,9,300,7320,300,0
70500,0,0,300,7020,300,0,300,7320,300,10
70510,0,0,300,7020,300,9,300,7320,300,0
70520,0,0,300,7020,300,0,300,7320,300,10
70530,0,0,300,7020,300,9,300,7290,300,0
70540,0,0,300,7050,300,0,300,7290,300,9
70550,0,0,300,7050,300,10,300,7290,300,0
70560,0,0,300,7050,300,0,300,7290,300,9
70570,0,0,300,7050,300,10,300,7290,300,0
70580,0,0,300,7020,300,0,300,7290,300,9
70590,0,0,300,7020,300,10,300,7230,300,0
70600,0,0,300,7020,300,0,300,7230,300,9
70610,0,0,300,7020,300,10,300,7230,300,0
70620,0,0,300,7020,300,0,300,7230,300,9
70630,0,0,300,7020,300,9,300,7170,300,0
70640,0,0,300,6990,300,0,300,7170,300,10
70650,0,0,300,6990,300,9,300,7170,300,0
70663,0,0,300,6990,300,0,300,7170,300,14
70673,0,0,300,6990,300,8,300,7170,300,0
70683,0,0,300,6930,300,0,300,7170,300,10
70693,0,0,300,6930,300,9,300,7110,300,0
70703,0,0,300,6930,300,0,300,7110,300,10
70713,0,0,350,6930,350,9,350,7110,350,0
70723,0,0,350,6930,350,0,350,7110,350,10
70733,0,0,350,6930,350,9,350,7140,350,0
70743,0,0,350,6990,350,0,350,7140,350,10
70753,0,0,350,6990,350,9,350,7140,350,0
70763,0,0,350,6990,350,0,350,7140,350,10
70773,0,0,350,6990,350,9,350,7140,350,0
70783,0,0,350,7140,350,0,350,7140,350,10
70793,0,0,350,7140,350,9,350,7230,350,0
70803,0,0,350,7140,350,0,350,7230,350,9
70813,0,0,350,7140,350,10,350,7230,350,0
70823,0,0,350,7140,350,0,350,7230,350,9
70833,0,0,350,7140,350,10,350,7230,350,0
70843,0,0,350,7350,350,0,350,7230,350,9
70853,0,0,350,7350,350,10,350,7500,350,0
70863,0,0,350,7350,350,0,350,7500,350,9
70873,0,0,350,7350,350,10,350,7500,350,0
70883,0,0,350,7440,350,0,350,7500,350,9
70893,0,0,350,7440,350,9,350,7980,350,0
70903,0,0,350,7440,350,0,350,7980,350,10
70913,0,0,350,7440,350,9,350,7980,350,0
70923,0,0,350,7440,350,0,350,7980,350,10
70933,0,0,350,7440,350,9,350,7980,350,0
70943,0,0,350,7440,350,0,350,7980,350,10
70953,0,0,350,7440,350,9,350,8430,350,0
70963,0,0,350,7440,350,0,350,8430,350,10
70973,0,0,350,7440,350,9,350,8430,350,0
70983,0,0,350,7440,350,0,350,8430,350,10
70993,0,0,350,7440,350,9,350,8610,350,0
71003,0,0,350,7350,350,0,350,8610,350,10
71013,0,0,350,7350,350,9,350,8610,350,0
71023,0,0,350,7350,350,0,350,8610,350,10
71033,0,0,350,7350,350,9,350,8610,350,0
71043,0,0,350,7290,350,0,350,8610,350,10
71053,0,0,350,7290,350,9,350,8580,350,0
71063,0,0,350,7290,350,0,350,8580,350,10
71073,0,0,350,7290,350,9,350,8580,350,0
71083,0,0,350,7290,350,0,350,8580,350,10
71093,0,0,350,7290,350,9,350,8250,350,0
71103,0,0,350,7470,350,0,350,8250,350,9
71113,0,0,350,7470,350,10,350,8250,350,0
71123,0,0,350,7470,350,0,350,8250,350,9
71133,0,0,350,7470,350,9,350,8250,350,0
71143,0,0,350,7800,350,0,350,8250,350,10
71153,0,0,350,7800,350,10,350,8070,350,0
71166,0,0,350,7800,350,0,350,8070,350,14
71176,0,0,350,7800,350,8,350,8070,350,0
71186,0,0,350,7800,350,0,350,8070,350,10
71196,0,0,350,7800,350,9,350,7980,350,0
71206,0,0,350,8190,350,0,350,7980,350,10
71216,0,0,350,8190,350,9,350,7980,350,0
71226,0,0,350,8190,350,0,350,7980,350,10
71236,0,0,350,8190,350,9,350,7980,350,0
71246,0,0,350,8370,350,0,350,7980,350,10
71256,0,0,350,8370,350,9,350,8070,350,0
71266,0,0,350,8370,350,0,350,8070,350,10
71276,0,0,350,8370,350,9,350,8070,350,0
71286,0,0,350,8370,350,0,350,8070,350,10
71296,0,0,350,8370,350,9,350,8340,350,0
71306,0,0,350,8280,350,0,350,8340,350,10
71316,0,0,350,8280,350,9,350,8340,350,0
71326,0,0,350,8280,350,0,350,8340,350,10
71336,0,0,350,8280,350,9,350,8340,350,0
71346,0,0,350,8100,350,0,350,8340,350,10
71356,0,0,350,8100,350,9,350,8610,350,0
71366,0,0,350,8100,350,0,350,8610,350,9
71376,0,0,350,8100,350,9,350,8610,350,0
71386,0,0,350,8100,350,0,350,8610,350,10
71396,0,0,350,8100,350,10,350,8610,350,0
71406,0,0,350,7830,350,0,350,8610,350,10
71416,0,0,350,7830,350,10,350,8700,350,0
71426,0,0,350,7830,350,0,350,8700,350,10
71436,0,0,350,7830,350,10,350,8700,350,0
71446,0,0,350,7710,350,0,350,8700,350,10
71456,0,0,350,7710,350,10,350,8700,350,0
71466,0,0,350,7710,350,0,350,8700,350,10
71476,0,0,350,7710,350,10,350,8700,350,0
71486,0,0,350,7710,350,0,350,8700,350,10
71496,0,0,350,7710,350,10,350,8700,350,0
71506,0,0,350,7740,350,0,350,8700,350,9
71516,0,0,350,7740,350,10,350,8640,350,0
71526,0,0,350,7740,350,0,350,8640,350,10
71536,0,0,350,7740,350,10,350,8640,350,0
71546,0,0,350,7740,350,0,350,8640,350,10
71556,0,0,350,7740,350,10,350,8670,350,0
71566,0,0,350,7920,350,0,350,8670,350,10
71576,0,0,350,7920,350,10,350,8670,350,0
71586,0,0,350,7920,350,0,350,8670,350,10
71596,0,0,350,7920,350,10,350,8670,350,0
71606,0,0,350,8100,350,0,350,8670,350,10
71616,0,0,350,8100,350,10,350,8670,350,0
71626,0,0,350,8100,350,0,350,8670,350,9
71636,0,0,350,8100,350,11,350,8670,350,0
71646,0,0,350,8100,350,0,350,8670,350,9
71656,0,0,350,8100,350,9,350,8700,350,0
71669,0,0,350,8130,350,0,350,8700,350,14
71679,0,0,350,8130,350,9,350,8700,350,0
71689,0,0,350,8130,350,0,350,8700,350,10
71699,0,0,350,8130,350,9,350,8700,350,0
71709,0,0,350,8100,350,0,350,8700,350,9
71719,0,0,400,8100,400,10,400,8610,400,0
71729,0,0,400,8100,400,0,400,8610,400,9
71739,0,0,400,8100,400,10,400,8610,400,0
71749,0,0,400,8100,400,0,400,8610,400,9
71759,0,0,400,8100,400,10,400,8520,400,0
71769,0,0,400,8040,400,0,400,8520,400,9
71779,0,0,400,8040,400,10,400,8520,400,0
71789,0,0,400,8040,400,0,400,8520,400,9
71799,0,0,400,8040,400,10,400,8520,400,0
71809,0,0,400,8130,400,0,400,8520,400,10
71819,0,0,400,8130,400,9,400,8460,400,0
71829,0,0,400,8130,400,0,400,8460,400,9
71839,0,0,400,8130,400,10,400,8460,400,0
71849,0,0,400,8130,400,0,400,8460,400,9
71859,0,0,400,8130,400,10,400,8460,400,0
71869,0,0,400,8400,400,0,400,8460,400,10
71879,0,0,400,8400,400,10,400,8460,400,0
71889,0,0,400,8400,400,0,400,8460,400,9
71899,0,0,400,8400,400,10,400,8460,400,0
71909,0,0,400,8670,400,0,400,8460,400,8
71919,0,0,400,8670,400,9,400,8550,400,0
71929,0,0,400,8670,400,0,400,8550,400,10
71939,0,0,400,8670,400,9,400,8550,400,0
71949,0,0,400,8670,400,0,400,8550,400,10
71959,0,0,400,8670,400,10,400,8550,400,0
71969,0,0,400,8730,400,0,400,8550,400,10
71979,0,0,400,8730,400,9,400,8730,400,0
71989,0,0,400,8730,400,0,400,8730,400,10
71999,0,0,400,8730,400,9,400,8730,400,0
72009,0,0,400,8610,400,0,400,8730,400,10
72019,0,0,400,8610,400,9,400,8940,400,0
72029,0,0,400,8610,400,0,400,8940,400,10
72039,0,0,400,8610,400,9,400,8940,400,0
72049,0,0,400,8610,400,0,400,8940,400,10
72059,0,0,400,8610,400,9,400,8940,400,0
72069,0,0,400,8550,400,0,400,8940,400,10
72079,0,0,400,8550,400,10,400,9210,400,0
72089,0,0,400,8550,400,0,400,9210,400,10
72099,0,0,400,8550,400,9,400,9210,400,0
72109,0,0,400,8550,400,0,400,9210,400,10
72119,0,0,400,8550,400,10,400,9570,400,0
72129,0,0,400,8610,400,0,400,9570,400,10
72139,0,0,400,8610,400,9,400,9570,400,0
72149,0,0,400,8610,400,0,400,9570,400,10
72159,0,0,400,8610,400,9,400,9570,400,0
72172,0,0,400,8910,400,0,400,9570,400,13
72182,0,0,400,8910,400,9,400,9720,400,0
72192,0,0,400,8910,400,0,400,9720,400,10
72202,0,0,400,8910,400,10,400,9720,400,0
72212,0,0,400,8910,400,0,400,9720,400,10
72222,0,0,400,8910,400,10,400,9600,400,0
72232,0,0,400,9240,400,0,400,9600,400,10
72242,0,0,400,9240,400,10,400,9600,400,0
72252,0,0,400,9240,400,0,400,9600,400,10
72262,0,0,400,9240,400,10,400,9600,400,0
72272,0,0,400,9330,400,0,400,9600,400,10
72282,0,0,400,9330,400,10,400,9300,400,0
72292,0,0,400,9330,400,0,400,9300,400,10
72302,0,0,400,9330,400,10,400,9300,400,0
72312,0,0,400,9330,400,0,400,9300,400,10
72322,0,0,400,9330,400,10,400,9060,400,0
72332,0,0,400,9120,400,0,400,9060,400,10
72342,0,0,400,9120,400,10,400,9060,400,0
72352,0,0,400,9120,400,0,400,9060,400,10
72362,0,0,400,9120,400,10,400,9060,400,0
72372,0,0,400,8820,400,0,400,9060,400,10
72382,0,0,400,8820,400,10,400,9000,400,0
72392,0,0,400,8820,400,0,400,9000,400,10
72402,0,0,400,8820,400,9,400,9000,400,0
72412,0,0,400,8820,400,0,400,9000,400,10
72422,0,0,400,8820,400,9,400,9150,400,0
72432,0,0,400,8580,400,0,400,9150,400,10
72442,0,0,400,8580,400,9,400,9150,400,0
72452,0,0,400,8580,400,0,400,9150,400,9
72462,0,0,400,8580,400,10,400,9150,400,0
72472,0,0,400,8580,400,0,400,9150,400,10
72482,0,0,400,8580,400,10,400,9390,400,0
72492,0,0,400,8580,400,0,400,9390,400,9
72502,0,0,400,8580,400,10,400,9390,400,0
72512,0,0,400,8580,400,0,400,9390,400,9
72522,0,0,400,8580,400,10,400,9390,400,0
72532,0,0,400,8760,400,0,400,9390,400,9
72542,0,0,400,8760,400,10,400,9570,400,0
72552,0,0,400,8760,400,0,400,9570,400,9
72562,0,0,400,8760,400,10,400,9570,400,0
72572,0,0,400,8910,400,0,400,9570,400,9
72582,0,0,400,8910,400,10,400,9570,400,0
72592,0,0,400,8910,400,0,400,9570,400,9
72602,0,0,400,8910,400,10,400,9570,400,0
72612,0,0,400,8910,400,0,400,9570,400,9
72622,0,0,400,8910,400,10,400,9570,400,0
72632,0,0,400,8970,400,0,400,9570,400,9
72642,0,0,400,8970,400,10,400,9480,400,0
72652,0,0,400,8970,400,0,400,9480,400,10
72662,0,0,400,8970,400,10,400,9480,400,0
72676,0,0,400,8970,400,0,400,9480,400,13
72686,0,0,400,8970,400,10,400,9450,400,0
72696,0,0,400,8970,400,0,400,9450,400,9
72706,0,0,400,8970,400,9,400,9450,400,0
72716,0,0,450,8970,450,0,450,9450,450,10
72726,0,0,450,8970,450,10,450,9450,450,0
72736,0,0,450,8970,450,0,450,9450,450,9
72746,0,0,450,8970,450,10,450,9420,450,0
72756,0,0,450,8970,450,0,450,9420,450,9
72766,0,0,450,8970,450,10,450,9420,450,0
72776,0,0,450,9030,450,0,450,9420,450,10
72786,0,0,450,9030,450,10,450,9450,450,0
72796,0,0,450,9030,450,0,450,9450,450,9
72806,0,0,450,9030,450,10,450,9450,450,0
72816,0,0,450,9030,450,0,450,9450,450,9
72826,0,0,450,9030,450,10,450,9450,450,0
72836,0,0,450,9210,450,0,450,9450,450,9
72846,0,0,450,9210,450,10,450,9450,450,0
72856,0,0,450,9210,450,0,450,9450,450,9
72866,0,0,450,9210,450,10,450,9450,450,0
72876,0,0,450,9210,450,0,450,9450,450,9
72886,0,0,450,9210,450,10,450,9510,450,0
72896,0,0,450,9300,450,0,450,9510,450,9
72906,0,0,450,9300,450,10,450,9510,450,0
72916,0,0,450,9300,450,0,450,9510,450,9
72926,0,0,450,9300,450,10,450,9510,450,0
72936,0,0,450,9180,450,0,450,9510,450,9
72946,0,0,450,9180,450,9,450,9570,450,0
72956,0,0,450,9180,450,0,450,9570,450,10
72966,0,0,450,9180,450,9,450,9570,450,0
72976,0,0,450,9180,450,0,450,9570,450,10
72986,0,0,450,9180,450,9,450,9600,450,0
72996,0,0,450,9090,450,0,450,9600,450,10
73006,0,0,450,9090,450,9,450,9600,450,0
73016,0,0,450,9090,450,0,450,9600,450,9
73026,0,0,450,9090,450,10,450,9600,450,0
73036,0,0,450,9090,450,0,450,9600,450,9
73046,0,0,450,9090,450,10,450,9720,450,0
73056,0,0,450,9090,450,0,450,9720,450,9
73066,0,0,450,9090,450,10,450,9720,450,0
73076,0,0,450,9090,450,0,450,9720,450,9
73086,0,0,450,9090,450,10,450,9720,450,0
73096,0,0,450,9360,450,0,450,9720,450,9
73106,0,0,450,9360,450,10,450,9870,450,0
73116,0,0,450,9360,450,0,450,9870,450,9
73126,0,0,450,9360,450,10,450,9870,450,0
73136,0,0,450,9690,450,0,450,9870,450,9
73146,0,0,450,9690,450,10,450,10140,450,0
73156,0,0,450,9690,450,0,450,10140,450,9
73166,0,0,450,9690,450,10,450,10140,450,0
73180,0,0,450,9690,450,0,450,10140,450,13
73190,0,0,450,9690,450,10,450,10530,450,0
73200,0,0,450,9900,450,0,450,10530,450,9
73210,0,0,450,9900,450,10,450,10530,450,0
73220,0,0,450,9900,450,0,450,10530,450,9
73230,0,0,450,9900,450,9,450,10530,450,0
73240,0,0,450,9780,450,0,450,10530,450,10
73250,0,0,450,9780,450,9,450,10650,450,0
73260,0,0,450,9780,450,0,450,10650,450,9
73270,0,0,450,9780,450,10,450,10650,450,0
73280,0,0,450,9780,450,0,450,10650,450,9
73290,0,0,450,9780,450,10,450,10650,450,0
73300,0,0,450,9540,450,0,450,10650,450,9
73310,0,0,450,9540,450,10,450,10470,450,0
73320,0,0,450,9540,450,0,450,10470,450,9
73330,0,0,450,9540,450,10,450,10470,450,0
73340,0,0,450,9300,450,0,450,10470,450,9
73350,0,0,450,9300,450,10,450,10080,450,0
73360,0,0,450,9300,450,0,450,10080,450,9
73370,0,0,450,9300,450,10,450,10080,450,0
73380,0,0,450,9300,450,0,450,10080,450,9
73390,0,0,450,9300,450,10,450,10080,450,0
73400,0,0,450,9330,450,0,450,10080,450,9
73410,0,0,450,9330,450,10,450,9810,450,0
73420,0,0,450,9330,450,0,450,9810,450,9
73430,0,0,450,9330,450,10,450,9810,450,0
73440,0,0,450,9330,450,0,450,9810,450,9
73450,0,0,450,9330,450,10,450,9750,450,0
73460,0,0,450,9540,450,0,450,9750,450,9
73470,0,0,450,9540,450,9,450,9750,450,0
73480,0,0,450,9540,450,0,450,9750,450,10
73490,0,0,450,9540,450,9,450,9750,450,0
73500,0,0,450,9690,450,0,450,9750,450,10
73510,0,0,450,9690,450,9,450,9960,450,0
73520,0,0,450,9690,450,0,450,9960,450,10
73530,0,0,450,9690,450,9,450,9960,450,0
73540,0,0,450,9690,450,0,450,9960,450,9
73550,0,0,450,9690,450,10,450,10200,450,0
73560,0,0,450,9720,450,0,450,10200,450,9
73570,0,0,450,9720,450,10,450,10200,450,0
73580,0,0,450,9720,450,0,450,10200,450,9
73590,0,0,450,9720,450,10,450,10200,450,0
73600,0,0,450,9660,450,0,450,10200,450,9
73610,0,0,450,9660,450,10,450,10320,450,0
73620,0,0,450,9660,450,0,450,10320,450,9
73630,0,0,450,9660,450,10,450,10320,450,0
73640,0,0,450,9660,450,0,450,10320,450,9
73650,0,0,450,9660,450,10,450,10260,450,0
73660,0,0,450,9690,450,0,450,10260,450,9
73670,0,0,450,9690,450,10,450,10260,450,0
73684,0,0,450,9690,450,0,450,10260,450,13
73694,0,0,450,9690,450,10,450,10260,450,0
73704,0,0,450,9840,450,0,450,10260,450,9
73714,0,0,500,9840,500,10,500,10260,500,0
73724,0,0,500,9840,500,0,500,10260,500,9
73734,0,0,500,9840,500,10,500,10260,500,0
73744,0,0,500,9840,500,0,500,10260,500,9
73754,0,0,500,9840,500,9,500,10290,500,0
73764,0,0,500,9930,500,0,500,10290,500,10
73774,0,0,500,9930,500,9,500,10290,500,0
73784,0,0,500,9930,500,0,500,10290,500,10
73794,0,0,500,9930,500,9,500,10290,500,0
73804,0,0,500,9810,500,0,500,10290,500,9
73814,0,0,500,9810,500,10,500,10350,500,0
73824,0,0,500,9810,500,0,500,10350,500,9
73834,0,0,500,9810,500,10,500,10350,500,0
73844,0,0,500,9810,500,0,500,10350,500,9
73854,0,0,500,9810,500,10,500,10350,500,0
73864,0,0,500,9660,500,0,500,10350,500,9
73874,0,0,500,9660,500,10,500,10410,500,0
73884,0,0,500,9660,500,0,500,10410,500,9
73894,0,0,500,9660,500,10,500,10410,500,0
73904,0,0,500,9720,500,0,500,10410,500,9
73914,0,0,500,9720,500,10,500,10440,500,0
73924,0,0,500,9720,500,0,500,10440,500,9
73934,0,0,500,9720,500,10,500,10440,500,0
73944,0,0,500,9720,500,0,500,10440,500,9
73954,0,0,500,9720,500,10,500,10440,500,0
73964,0,0,500,10080,500,0,500,10440,500,9
73974,0,0,500,10080,500,10,500,10440,500,0
73984,0,0,500,10080,500,0,500,10440,500,9
73994,0,0,500,10080,500,10,500,10440,500,0
74004,0,0,500,10470,500,0,500,10440,500,9
74014,0,0,500,10470,500,9,500,10350,500,0
74024,0,0,500,10470,500,0,500,10350,500,10
74034,0,0,500,10470,500,9,500,10350,500,0
74044,0,0,500,10470,500,0,500,10350,500,10
74054,0,0,500,10470,500,9,500,10350,500,0
74064,0,0,500,10650,500,0,500,10350,500,10
74074,0,0,500,10650,500,9,500,10380,500,0
74084,0,0,500,10650,500,0,500,10380,500,9
74094,0,0,500,10650,500,10,500,10380,500,0
74104,0,0,500,10650,500,0,500,10380,500,9
74114,0,0,500,10650,500,10,500,10500,500,0
74124,0,0,500,10530,500,0,500,10500,500,9
74134,0,0,500,10530,500,10,500,10500,500,0
74144,0,0,500,10530,500,0,500,10500,500,9
74154,0,0,500,10530,500,10,500,10500,500,0
74164,0,0,500,10230,500,0,500,10500,500,9
74174,0,0,500,10230,500,10,500,10770,500,0
74188,0,0,500,10230,500,0,500,10770,500,13
74198,0,0,500,10230,500,10,500,10770,500,0
74208,0,0,500,10230,500,0,500,10770,500,9
74218,0,0,500,10230,500,10,500,11040,500,0
74228,0,0,500,10110,500,0,500,11040,500,9
74238,0,0,500,10110,500,10,500,11040,500,0
74248,0,0,500,10110,500,0,500,11040,500,9
74258,0,0,500,10110,500,10,500,11040,500,0
74268,0,0,500,10200,500,0,500,11040,500,9
74278,0,0,500,10200,500,9,500,11010,500,0
74288,0,0,500,10200,500,0,500,11010,500,10
74298,0,0,500,10200,500,9,500,11010,500,0
74308,0,0,500,10200,500,0,500,11010,500,10
74318,0,0,500,10200,500,9,500,10740,500,0
74328,0,0,500,10380,500,0,500,10740,500,10
74338,0,0,500,10380,500,9,500,10740,500,0
74348,0,0,500,10380,500,0,500,10740,500,9
74358,0,0,500,10380,500,10,500,10740,500,0
74368,0,0,500,10410,500,0,500,10740,500,9
74378,0,0,500,10410,500,10,500,10500,500,0
74388,0,0,500,10410,500,0,500,10500,500,9
74398,0,0,500,10410,500,10,500,10500,500,0
74408,0,0,500,10410,500,0,500,10500,500,9
74418,0,0,500,10410,500,10,500,10380,500,0
74428,0,0,500,10380,500,0,500,10380,500,9
74438,0,0,500,10380,500,10,500,10380,500,0
74448,0,0,500,10380,500,0,500,10380,500,9
74458,0,0,500,10380,500,10,500,10380,500,0
74468,0,0,500,10290,500,0,500,10380,500,9
74478,0,0,500,10290,500,10,500,10530,500,0
74488,0,0,500,10290,500,0,500,10530,500,9
74498,0,0,500,10290,500,10,500,10530,500,0
74508,0,0,500,10290,500,0,500,10530,500,9
74518,0,0,500,10290,500,10,500,10530,500,0
74528,0,0,500,10350,500,0,500,10530,500,9
74538,0,0,500,10350,500,9,500,10800,500,0
74548,0,0,500,10350,500,0,500,10800,500,10
74558,0,0,500,10350,500,9,500,10800,500,0
74568,0,0,500,10410,500,0,500,10800,500,10
74578,0,0,500,10410,500,9,500,10860,500,0
74588,0,0,500,10410,500,0,500,10860,500,10
74598,0,0,500,10410,500,9,500,10860,500,0
74608,0,0,500,10410,500,0,500,10860,500,10
74618,0,0,500,10410,500,9,500,10860,500,0
74628,0,0,500,10290,500,0,500,10860,500,9
74638,0,0,500,10290,500,10,500,10830,500,0
74648,0,0,500,10290,500,0,500,10830,500,9
74658,0,0,500,10290,500,10,500,10830,500,0
74668,0,0,500,10290,500,0,500,10830,500,9
74678,0,0,500,10290,500,10,500,10830,500,0
74692,0,0,500,10050,500,0,500,10830,500,14
74702,0,0,500,10050,500,9,500,10830,500,0
74712,0,0,550,10050,550,0,550,10830,550,9
74722,0,0,550,10050,550,10,550,10830,550,0
74732,0,0,550,9930,550,0,550,10830,550,9
74742,0,0,550,9930,550,10,550,10830,550,0
74752,0,0,550,9930,550,0,550,10830,550,9
74762,0,0,550,9930,550,10,550,10830,550,0
74772,0,0,550,10110,550,0,550,10830,550,9
74782,0,0,550,10110,550,10,550,10920,550,0
74792,0,0,550,10110,550,0,550,10920,550,9
74802,0,0,550,10110,550,10,550,10920,550,0
74812,0,0,550,10110,550,0,550,10920,550,9
74822,0,0,550,10110,550,9,550,10920,550,0
74832,0,0,550,10500,550,0,550,10920,550,10
74842,0,0,550,10500,550,9,550,10980,550,0
74852,0,0,550,10500,550,0,550,10980,550,10
74862,0,0,550,10500,550,9,550,10980,550,0
74872,0,0,550,10500,550,0,550,10980,550,9
74882,0,0,550,10500,550,10,550,10980,550,0
74892,0,0,550,10740,550,0,550,10980,550,9
74902,0,0,550,10740,550,10,550,10980,550,0
74912,0,0,550,10740,550,0,550,10980,550,9
74922,0,0,550,10740,550,10,550,10980,550,0
74932,0,0,550,10710,550,0,550,10980,550,9
74942,0,0,550,10710,550,10,550,10980,550,0
74952,0,0,550,10710,550,0,550,10980,550,9
74962,0,0,550,10710,550,10,550,10980,550,0
74972,0,0,550,10710,550,0,550,10980,550,9
74982,0,0,550,10710,550,10,550,10980,550,0
74992,0,0,550,10500,550,0,550,10980,550,9
75002,0,0,550,10500,550,10,550,10980,550,0
75012,0,0,550,10500,550,0,550,10980,550,9
75022,0,0,550,10500,550,10,550,10980,550,0
75032,0,0,550,10440,550,0,550,10980,550,9
75042,0,0,550,10440,550,10,550,11070,550,0
75052,0,0,550,10440,550,0,550,11070,550,9
75062,0,0,550,10440,550,9,550,11070,550,0
75072,0,0,550,10440,550,0,550,11070,550,10
75082,0,0,550,10440,550,9,550,11070,550,0
75092,0,0,550,10590,550,0,550,11070,550,10
75102,0,0,550,10590,550,9,550,11250,550,0
75112,0,0,550,10590,550,0,550,11250,550,10
75122,0,0,550,10590,550,9,550,11250,550,0
75132,0,0,550,10830,550,0,550,11250,550,10
75142,0,0,550,10830,550,9,550,11580,550,0
75152,0,0,550,10830,550,0,550,11580,550,9
75162,0,0,550,10830,550,10,550,11580,550,0
75172,0,0,550,10830,550,0,550,11580,550,9
75182,0,0,550,10830,550,10,550,11580,550,0
75196,0,0,550,10860,550,0,550,11580,550,13
75206,0,0,550,10860,550,10,550,11700,550,0
75216,0,0,550,10860,550,0,550,11700,550,9
75226,0,0,550,10860,550,10,550,11700,550,0
75236,0,0,550,10860,550,0,550,11700,550,9
75246,0,0,550,10860,550,10,550,11460,550,0
75256,0,0,550,10860,550,0,550,11460,550,9
75266,0,0,550,10860,550,10,550,11460,550,0
75276,0,0,550,10860,550,0,550,11460,550,9
75286,0,0,550,10860,550,10,550,11460,550,0
75296,0,0,550,10890,550,0,550,11460,550,9
75306,0,0,550,10890,550,10,550,11100,550,0
75316,0,0,550,10890,550,0,550,11100,550,9
75326,0,0,550,10890,550,9,550,11100,550,0
75336,0,0,550,11010,550,0,550,11100,550,10
75346,0,0,550,11010,550,9,550,10890,550,0
75356,0,0,550,11010,550,0,550,10890,550,10
75366,0,0,550,11010,550,9,550,10890,550,0
75376,0,0,550,11010,550,0,550,10890,550,10
75386,0,0,550,11010,550,9,550,10890,550,0
75396,0,0,550,11070,550,0,550,10890,550,10
75406,0,0,550,11070,550,9,550,10920,550,0
75416,0,0,550,11070,550,0,550,10920,550,9
75426,0,0,550,11070,550,10,550,10920,550,0
75436,0,0,550,11070,550,0,550,10920,550,9
75446,0,0,550,11070,550,10,550,11160,550,0
75456,0,0,550,10830,550,0,550,11160,550,9
75466,0,0,550,10830,550,10,550,11160,550,0
75476,0,0,550,10830,550,0,550,11160,550,9
75486,0,0,550,10830,550,10,550,11160,550,0
75496,0,0,550,10620,550,0,550,11160,550,9
75506,0,0,550,10620,550,10,550,11280,550,0
75516,0,0,550,10620,550,0,550,11280,550,9
75526,0,0,550,10620,550,10,550,11280,550,0
75536,0,0,550,10620,550,0,550,11280,550,9
75546,0,0,550,10620,550,10,550,11250,550,0
75556,0,0,550,10680,550,0,550,11250,550,9
75566,0,0,550,10680,550,10,550,11250,550,0
75576,0,0,550,10680,550,0,550,11250,550,9
75586,0,0,550,10680,550,9,550,11250,550,0
75596,0,0,550,10920,550,0,550,11250,550,10
75606,0,0,550,10920,550,9,550,11190,550,0
75616,0,0,550,10920,550,0,550,11190,550,10
75626,0,0,550,10920,550,9,550,11190,550,0
75636,0,0,550,10920,550,0,550,11190,550,10
75646,0,0,550,10920,550,9,550,11190,550,0
75656,0,0,550,11070,550,0,550,11190,550,10
75666,0,0,550,11070,550,9,550,11280,550,0
75676,0,0,550,11070,550,0,550,11280,550,9
75686,0,0,550,11070,550,10,550,11280,550,0
75700,0,0,550,10950,550,0,550,11280,550,13
75710,0,0,600,10950,600,10,600,11280,600,0
75720,0,0,600,10950,600,0,600,11280,600,9
75730,0,0,600,10950,600,10,600,11280,600,0
75740,0,0,600,10950,600,0,600,11280,600,9
75750,0,0,600,10950,600,10,600,11220,600,0
75760,0,0,600,10710,600,0,600,11220,600,9
75770,0,0,600,10710,600,10,600,11220,600,0
